siteID,siteID,distance
AGC,SBO,149.547
AGC,SBP,400.217
AGC,SBR,459.2
AGC,SCN,160.637
AGC,SCU,114.641
AGC,SDB,421.404
AGC,SDC,38.594
AGC,SDM,497.375
AGC,SEP,151.387
AGC,SIS,408.272
AGC,SLM,219.021
AGC,SNT,422.215
AGC,SPD,409.096
AGC,SRB,423.672
AGC,SRC,292.194
AGC,SRX,364.471
AGC,SUF,142.217
AGC,TAM,21.692
AGC,TBI,422.262
AGC,TCH,510.986
AGC,TCK,359.355
AGC,TIK,106.608
AGC,TLA,240.696
AGC,TNA,179.804
AGC,TNH,308.347
AGC,TPN,176.149
AGC,TPX,115.633
AGC,TRC,120.553
AGC,TRS,55.456
AGC,TRT,249.89
AGC,TUN,457.621
AGC,TZC,405.448
AGC,TZM,381.497
AGC,TZN,167.387
AGC,UAX,120.442
AGC,UAY,508.423
AGC,UCN,111.143
AGC,UKM,450.534
AGC,UOL,110.719
AGC,UXB,144.898
AGC,UXL,150.55
AGC,UXM,425.346
AGC,UYM,422.929
AGC,XBU,441.746
AGC,XCA,380
AGC,XCK,407.701
AGC,XCL,405.848
AGC,XCR,405.385
AGC,XCS,447.421
AGC,XKB,399.984
AGC,XKM,378.815
AGC,XLM,401.219
AGC,XNC,419.855
AGC,XNH,161.111
AGC,XTB,388.553
AGC,XTL,100.237
AGC,XUL,147.513
AGC,XUN,143.448
AGC,XUP,188.11
AGC,YAX,71.7483
AGC,YKL,411.457
AGC,YLT,111.16
AGC,YOK,420.012
AGC,YTM,201.74
AGC,YUL,487.718
AGC,YXH,118.004
AGC,YXL,400.248
AGC,YXM,418.104
AGC,YXP,470.028
AGC,ZAP,92.4935
AGC,ZPT,88.9962
AGC,ZTZ,96.5898
AGT,ALC,205.119
AGT,ALH,249.469
AGT,ALM,190.482
AGT,ALR,196.123
AGT,ALS,35.8637
AGT,ALV,352.028
AGT,AMC,420.103
AGT,AML,27.9419
AGT,ANL,17.4666
AGT,ARP,9.34789
AGT,ATE,82.2098
AGT,BCN,249.322
AGT,BJC,109.731
AGT,BKP,156.621
AGT,BLK,178.743
AGT,BLN,416.215
AGT,BME,160.928
AGT,BNN,143.412
AGT,BPK,98.048
AGT,CAB,128.427
AGT,CAY,130.9
AGT,CCA,191.744
AGT,CCB,395.632
AGT,CCN,140.473
AGT,CDZ,171.587
AGT,CHC,241.94
AGT,CHI,467.661
AGT,CHL,65.1419
AGT,CHM,185.558
AGT,CHN,507.629
AGT,CHP,147.064
AGT,CHT,267.243
AGT,CHY,171.066
AGT,CKL,170.613
AGT,CKM,430.491
AGT,CLB,387.669
AGT,CLK,195.407
AGT,CML,381.241
AGT,CMT,203.905
AGT,CNB,430.562
AGT,CNC,45.2391
AGT,CNJ,36.9661
AGT,CNK,183.142
AGT,CNS,389.42
AGT,CNZ,136.052
AGT,COB,528.051
AGT,CPH,422.912
AGT,CPN,206.878
AGT,CRC,123.478
AGT,CRN,131.474
AGT,CRO,48.4345
AGT,CRZ,115.159
AGT,CTN,429.556
AGT,CZP,115.815
AGT,DBC,527.42
AGT,DBN,353.849
AGT,DCB,93.8465
AGT,DPL,11.7008
AGT,DZB,316.934
AGT,DZC,423.2
AGT,DZK,364.509
AGT,DZL,560.41
AGT,EDZ,356.762
AGT,EKB,559.197
AGT,ENC,120.786
AGT,FLD,116.224
AGT,FLS,69.4458
AGT,HBM,407.416
AGT,HCH,338.879
AGT,HIG,210.616
AGT,HLK,509.808
AGT,HLL,411.551
AGT,HLM,142.564
AGT,HLT,423.697
AGT,HNT,419.699
AGT,HNY,101.254
AGT,HRZ,167.035
AGT,HTZ,494.199
AGT,HUA,81.1318
AGT,ICC,425.772
AGT,ICP,321.173
AGT,IKL,492.283
AGT,ITB,406.463
AGT,ITN,36.4996
AGT,ITS,58.7827
AGT,IXK,85.8826
AGT,IXL,85.8224
AGT,IXT,87.5584
AGT,IXZ,78.2772
AGT,JAI,426.182
AGT,JLN,249.3
AGT,JMB,119.453
AGT,JNT,280.338
AGT,JOY,98.244
AGT,JUL,101.356
AGT,KAB,433.286
AGT,KCB,474.241
AGT,KIN,89.5952
AGT,KND,202.14
AGT,KPH,252.42
AGT,KUC,418.377
AGT,KYL,364.77
AGT,LAB,425.82
AGT,LAC,100.758
AGT,LAG,256.644
AGT,LAM,225.044
AGT,LBT,137.508
AGT,LGP,76.6153
AGT,LOL,436.87
AGT,LPM,363.591
AGT,MAR,135.427
AGT,MCA,213.155
AGT,MCG,440.465
AGT,MCW,130.927
AGT,MLC,440.911
AGT,MLP,205.146
AGT,MLS,432.608
AGT,MNG,396.865
AGT,MPL,476.873
AGT,MPN,489.618
AGT,MQL,36.3728
AGT,MRF,252.056
AGT,MRL,195.043
AGT,MTL,77.1436
AGT,MTR,93.7542
AGT,MXC,467.581
AGT,NAR,130.73
AGT,NAY,104.929
AGT,NCC,428.283
AGT,NCT,169.208
AGT,NKM,122.607
AGT,NMP,147.596
AGT,NPT,512.528
AGT,NTN,101.204
AGT,OAG,200.189
AGT,OXK,466.357
AGT,OXL,99.6839
AGT,OXP,223.558
AGT,PAB,37.5627
AGT,PAL,227.876
AGT,PAT,50.1455
AGT,PBT,145.245
AGT,PBX,292.58
AGT,PCL,284.586
AGT,PCR,246.174
AGT,PIX,383.435
AGT,PJR,86.4481
AGT,PLC,574.443
AGT,PLM,208.265
AGT,PMA,63.2478
AGT,PMC,413.944
AGT,PMT,188.037
AGT,PNG,140.097
AGT,POL,49.0442
AGT,PRU,98.8921
AGT,PSD,113.897
AGT,PUS,120.452
AGT,PVR,146.117
AGT,QRG,176.344
AGT,RAM,210.722
AGT,RAZ,183.446
AGT,RBC,234.04
AGT,REJ,118.019
AGT,RFM,423.102
AGT,RNC,414.394
AGT,RSB,304.286
AGT,SAY,426.609
AGT,SBL,20.5191
AGT,SBO,154.655
AGT,SBP,417.997
AGT,SBR,479.75
AGT,SCN,172.083
AGT,SCU,97.991
AGT,SDB,439.278
AGT,SDC,65.0325
AGT,SDM,504.579
AGT,SEP,171.042
AGT,SIS,427.593
AGT,SLM,232.493
AGT,SNT,438.875
AGT,SPD,428.87
AGT,SRB,441.032
AGT,SRC,295.088
AGT,SRX,381.749
AGT,SUF,142.851
AGT,TAM,7.07053
AGT,TBI,439.847
AGT,TCH,526.347
AGT,TCK,378.305
AGT,TIK,110.624
AGT,TLA,266.09
AGT,TNA,202.88
AGT,TNH,323.153
AGT,TPN,168.43
AGT,TPX,112.461
AGT,TRC,124.148
AGT,TRS,27.2169
AGT,TRT,276.501
AGT,TUN,478.606
AGT,TZC,425.19
AGT,TZM,400.285
AGT,TZN,147.939
AGT,UAX,127.52
AGT,UAY,520.544
AGT,UCN,101.482
AGT,UKM,467.161
AGT,UOL,112.398
AGT,UXB,122.497
AGT,UXL,167.26
AGT,UXM,444.152
AGT,UYM,444.972
AGT,XBU,461.325
AGT,XCA,400.567
AGT,XCK,425.876
AGT,XCL,424.832
AGT,XCR,425.656
AGT,XCS,467.151
AGT,XKB,420.179
AGT,XKM,395.803
AGT,XLM,421.134
AGT,XNC,438.158
AGT,XNH,141.017
AGT,XTB,405.727
AGT,XTL,75.0001
AGT,XUL,151.388
AGT,XUN,137.51
AGT,XUP,214.878
AGT,YAX,98.8343
AGT,YKL,428.668
AGT,YLT,102.473
AGT,YOK,431.223
AGT,YTM,224.087
AGT,YUL,500.829
AGT,YXH,114.864
AGT,YXL,418.567
AGT,YXM,435.322
AGT,YXP,488.783
AGT,ZAP,92.4189
AGT,ZPT,88.4117
AGT,ZTZ,104.772
ALC,ALH,94.1891
ALC,ALM,34.425
ALC,ALR,11.011
ALC,ALS,217.56
ALC,ALV,368.388
ALC,AMC,251.639
ALC,AML,206.625
ALC,ANL,188.004
ALC,ARP,202.472
ALC,ATE,125.134
ALC,BCN,66.5643
ALC,BJC,96.6142
ALC,BKP,87.9655
ALC,BLK,40.7359
ALC,BLN,241.47
ALC,BME,90.1553
ALC,BNN,91.7461
ALC,BPK,241.848
ALC,CAB,126.74
ALC,CAY,234.866
ALC,CCA,275.693
ALC,CCB,242.775
ALC,CCN,106.746
ALC,CDZ,53.4832
ALC,CHC,61.7029
ALC,CHI,300.033
ALC,CHL,155.587
ALC,CHM,31.0866
ALC,CHN,309.101
ALC,CHP,92.7824
ALC,CHT,92.0414
ALC,CHY,64.7252
ALC,CKL,343.225
ALC,CKM,245.417
ALC,CLB,237.225
ALC,CLK,65.1307
ALC,CML,423.148
ALC,CMT,363.408
ALC,CNB,242.2
ALC,CNC,234.455
ALC,CNJ,240.035
ALC,CNK,257.006
ALC,CNS,245.658
ALC,CNZ,88.6298
ALC,COB,322.978
ALC,CPH,258.975
ALC,CPN,348.597
ALC,CRC,137.066
ALC,CRN,149.856
ALC,CRO,205.727
ALC,CRZ,91.236
ALC,CTN,265.573
ALC,CZP,231.591
ALC,DBC,350.121
ALC,DBN,171.75
ALC,DCB,219.833
ALC,DPL,206.107
ALC,DZB,112.058
ALC,DZC,250.8
ALC,DZK,204.128
ALC,DZL,369.487
ALC,EDZ,210.382
ALC,EKB,355.808
ALC,ENC,85.0929
ALC,FLD,193.665
ALC,FLS,135.812
ALC,HBM,253.444
ALC,HCH,170.522
ALC,HIG,318.253
ALC,HLK,310.855
ALC,HLL,245.935
ALC,HLM,73.9888
ALC,HLT,259.801
ALC,HNT,242.115
ALC,HNY,299.659
ALC,HRZ,41.4434
ALC,HTZ,319.5
ALC,HUA,129.656
ALC,ICC,260.563
ALC,ICP,123.093
ALC,IKL,297.063
ALC,ITB,234.047
ALC,ITN,204.957
ALC,ITS,154.913
ALC,IXK,160.617
ALC,IXL,121.18
ALC,IXT,163.574
ALC,IXZ,171.588
ALC,JAI,283.179
ALC,JLN,336.064
ALC,JMB,85.6911
ALC,JNT,310.83
ALC,JOY,165.849
ALC,JUL,118.608
ALC,KAB,257.629
ALC,KCB,276.871
ALC,KIN,220.577
ALC,KND,154.596
ALC,KPH,76.6629
ALC,KUC,239.6
ALC,KYL,212.774
ALC,LAB,247.889
ALC,LAC,246.284
ALC,LAG,74.8622
ALC,LAM,65.037
ALC,LBT,198.005
ALC,LGP,143.853
ALC,LOL,255.228
ALC,LPM,465.245
ALC,MAR,244.861
ALC,MCA,50.7362
ALC,MCG,260.612
ALC,MCW,134.376
ALC,MLC,265.71
ALC,MLP,21.1538
ALC,MLS,253.754
ALC,MNG,250.451
ALC,MPL,282.198
ALC,MPN,307.882
ALC,MQL,197.094
ALC,MRF,326.175
ALC,MRL,221.11
ALC,MTL,129.105
ALC,MTR,118.33
ALC,MXC,302.979
ALC,NAR,92.5224
ALC,NAY,109.483
ALC,NCC,243.986
ALC,NCT,47.9646
ALC,NKM,90.0308
ALC,NMP,187.736
ALC,NPT,334.294
ALC,NTN,189.429
ALC,OAG,5.30888
ALC,OXK,300.008
ALC,OXL,261.895
ALC,OXP,68.3491
ALC,PAB,218.445
ALC,PAL,302.385
ALC,PAT,204
ALC,PBT,100.415
ALC,PBX,87.5319
ALC,PCL,101.906
ALC,PCR,53.1185
ALC,PIX,214.438
ALC,PJR,161.006
ALC,PLC,369.979
ALC,PLM,5.28437
ALC,PMA,248.207
ALC,PMC,260.937
ALC,PMT,253.824
ALC,PNG,235.761
ALC,POL,160.372
ALC,PRU,144.328
ALC,PSD,223.455
ALC,PUS,205.968
ALC,PVR,237.51
ALC,QRG,300.838
ALC,RAM,343.777
ALC,RAZ,22.1583
ALC,RBC,44.8781
ALC,REJ,131.397
ALC,RFM,240.518
ALC,RNC,230.26
ALC,RSB,99.4185
ALC,SAY,251.016
ALC,SBL,184.826
ALC,SBO,51.0531
ALC,SBP,241.378
ALC,SBR,318.274
ALC,SCN,346.965
ALC,SCU,157.041
ALC,SDB,261.982
ALC,SDC,177.378
ALC,SDM,299.626
ALC,SEP,316.568
ALC,SIS,260.427
ALC,SLM,58.1068
ALC,SNT,254.936
ALC,SPD,264.91
ALC,SRB,260.703
ALC,SRC,98.7401
ALC,SRX,204.642
ALC,SUF,70.572
ALC,TAM,200.934
ALC,TBI,260.843
ALC,TCH,334.185
ALC,TCK,212.703
ALC,TIK,94.7415
ALC,TLA,353.964
ALC,TNA,323.18
ALC,TNH,137.288
ALC,TPN,101.146
ALC,TPX,103.456
ALC,TRC,81.8363
ALC,TRS,216.334
ALC,TRT,345.776
ALC,TUN,320.663
ALC,TZC,261.27
ALC,TZM,231.486
ALC,TZN,177.671
ALC,UAX,77.9584
ALC,UAY,319.302
ALC,UCN,128.816
ALC,UKM,281.936
ALC,UOL,94.8016
ALC,UXB,192.84
ALC,UXL,80.6254
ALC,UXM,272.385
ALC,UYM,298.812
ALC,XBU,293.783
ALC,XCA,245.392
ALC,XCK,251.187
ALC,XCL,255.513
ALC,XCR,265.772
ALC,XCS,300.337
ALC,XKB,260.149
ALC,XKM,215.973
ALC,XLM,258.851
ALC,XNC,263.527
ALC,XNH,180.593
ALC,XTB,226.316
ALC,XTL,201.757
ALC,XUL,55.7877
ALC,XUN,98.2893
ALC,XUP,295.285
ALC,YAX,221.26
ALC,YKL,248.142
ALC,YLT,125.193
ALC,YOK,229.005
ALC,YTM,345.982
ALC,YUL,302.002
ALC,YXH,101.631
ALC,YXL,245.259
ALC,YXM,254.499
ALC,YXP,314.397
ALC,ZAP,114.965
ALC,ZPT,119.095
ALC,ZTZ,101.631
ALH,ALM,128.005
ALH,ALR,103.014
ALH,ALS,272.486
ALH,ALV,462.406
ALH,AMC,309.055
ALH,AML,260.515
ALH,ANL,232.296
ALH,ARP,250.209
ALH,ATE,184.494
ALH,BCN,145.002
ALH,BJC,159.712
ALH,BKP,93.2346
ALH,BLK,131.59
ALH,BLN,294.736
ALH,BME,89.5373
ALH,BNN,106.199
ALH,BPK,311.411
ALH,CAB,129.804
ALH,CAY,313.527
ALH,CCA,360.99
ALH,CCB,310.913
ALH,CCN,111.939
ALH,CDZ,143.646
ALH,CHC,143.553
ALH,CHI,354.483
ALH,CHL,186.574
ALH,CHM,122.985
ALH,CHN,325.878
ALH,CHP,102.858
ALH,CHT,168.4
ALH,CHY,155.884
ALH,CKL,408.839
ALH,CKM,288.034
ALH,CLB,307.101
ALH,CLK,159.317
ALH,CML,516.414
ALH,CMT,434.379
ALH,CNB,281.092
ALH,CNC,264.521
ALH,CNJ,278.054
ALH,CNK,343.017
ALH,CNS,318.155
ALH,CNZ,113.604
ALH,COB,311.402
ALH,CPH,319.031
ALH,CPN,336.106
ALH,CRC,139.06
ALH,CRN,234.4
ALH,CRO,266.237
ALH,CRZ,141.873
ALH,CTN,325.082
ALH,CZP,307.245
ALH,DBC,393.512
ALH,DBN,226.343
ALH,DCB,291.578
ALH,DPL,254.524
ALH,DZB,116.734
ALH,DZC,305.206
ALH,DZK,271.52
ALH,DZL,396.305
ALH,EDZ,284.598
ALH,EKB,355.725
ALH,ENC,138.58
ALH,FLD,273.168
ALH,FLS,188.236
ALH,HBM,320.117
ALH,HCH,236.801
ALH,HIG,293.339
ALH,HLK,326.565
ALH,HLL,305.904
ALH,HLM,110.017
ALH,HLT,319.82
ALH,HNT,292.782
ALH,HNY,327.271
ALH,HRZ,100.331
ALH,HTZ,366.98
ALH,HUA,192.224
ALH,ICC,319.611
ALH,ICP,92.9567
ALH,IKL,321.161
ALH,ITB,289.958
ALH,ITN,261.781
ALH,ITS,214.571
ALH,IXK,176.965
ALH,IXL,166.466
ALH,IXT,178.073
ALH,IXZ,188.784
ALH,JAI,353.462
ALH,JLN,423.114
ALH,JMB,143.67
ALH,JNT,403.661
ALH,JOY,242.006
ALH,JUL,190.329
ALH,KAB,308.676
ALH,KCB,298.314
ALH,KIN,291.123
ALH,KND,102.781
ALH,KPH,26.1287
ALH,KUC,289.378
ALH,KYL,284.006
ALH,LAB,297.706
ALH,LAC,315.788
ALH,LAG,151.332
ALH,LAM,30.9542
ALH,LBT,183.274
ALH,LGP,209.949
ALH,LOL,300.73
ALH,LPM,552.371
ALH,MAR,323.2
ALH,MCA,143.086
ALH,MCG,307.474
ALH,MCW,132.44
ALH,MLC,316.497
ALH,MLP,74.6423
ALH,MLS,302.177
ALH,MNG,321.322
ALH,MPL,308.304
ALH,MPN,349.332
ALH,MQL,228.374
ALH,MRF,414.814
ALH,MRL,311.795
ALH,MTL,185.747
ALH,MTR,184.498
ALH,MXC,359.445
ALH,NAR,118.879
ALH,NAY,144.952
ALH,NCC,287.624
ALH,NCT,135.9
ALH,NKM,129.26
ALH,NMP,167.72
ALH,NPT,377.659
ALH,NTN,192.596
ALH,OAG,97.5824
ALH,OXK,355.409
ALH,OXL,327.711
ALH,OXP,159.186
ALH,PAB,273.78
ALH,PAL,390.253
ALH,PAT,265.178
ALH,PBT,106.012
ALH,PBX,104.717
ALH,PCL,169.838
ALH,PCR,127.351
ALH,PIX,274.962
ALH,PJR,233.522
ALH,PLC,344.746
ALH,PLM,97.4644
ALH,PMA,304.927
ALH,PMC,327.583
ALH,PMT,340.938
ALH,PNG,316.265
ALH,POL,215.773
ALH,PRU,219.8
ALH,PSD,299.678
ALH,PUS,199.725
ALH,PVR,319.027
ALH,QRG,286.593
ALH,RAM,327.515
ALH,RAZ,98.8559
ALH,RBC,126.628
ALH,REJ,139.548
ALH,RFM,286.363
ALH,RNC,275.42
ALH,RSB,121.868
ALH,SAY,302.687
ALH,SBL,229.53
ALH,SBO,114.254
ALH,SBP,292.997
ALH,SBR,375.961
ALH,SCN,411.738
ALH,SCU,167.701
ALH,SDB,311.18
ALH,SDC,243.662
ALH,SDM,281.696
ALH,SEP,390.307
ALH,SIS,318.082
ALH,SLM,144.415
ALH,SNT,297.987
ALH,SPD,324.486
ALH,SRB,307.082
ALH,SRC,71.6227
ALH,SRX,259.645
ALH,SUF,111.613
ALH,TAM,247.624
ALH,TBI,308.517
ALH,TCH,361
ALH,TCK,275.827
ALH,TIK,148.833
ALH,TLA,441.306
ALH,TNA,403.487
ALH,TNH,193.868
ALH,TPN,86.186
ALH,TPX,137.444
ALH,TRC,135.581
ALH,TRS,250.828
ALH,TRT,435.521
ALH,TUN,380.504
ALH,TZC,321.156
ALH,TZM,290.456
ALH,TZN,157.61
ALH,UAX,142.445
ALH,UAY,328.596
ALH,UCN,150.354
ALH,UKM,321.333
ALH,UOL,142.78
ALH,UXB,185.5
ALH,UXL,171.758
ALH,UXM,325.554
ALH,UYM,366.59
ALH,XBU,348.713
ALH,XCA,312.021
ALH,XCK,303.633
ALH,XCL,311.957
ALH,XCR,327.972
ALH,XCS,355.375
ALH,XKB,322.685
ALH,XKM,267.14
ALH,XLM,320.029
ALH,XNC,314.988
ALH,XNH,164.137
ALH,XTB,276.791
ALH,XTL,216.26
ALH,XUL,112.477
ALH,XUN,112.483
ALH,XUP,382.005
ALH,YAX,294.098
ALH,YKL,295.414
ALH,YLT,148.458
ALH,YOK,241.891
ALH,YTM,426.713
ALH,YUL,318.549
ALH,YXH,135.039
ALH,YXL,299.401
ALH,YXM,300.907
ALH,YXP,362.465
ALH,ZAP,160.075
ALH,ZPT,163.581
ALH,ZTZ,163.797
ALM,ALR,25.0087
ALM,ALS,197.851
ALM,ALV,334.404
ALM,AMC,243.883
ALM,AML,187.734
ALM,ANL,174.178
ALM,ARP,186.462
ALM,ATE,108.311
ALM,BCN,60.4068
ALM,BJC,81.1477
ALM,BKP,102.886
ALM,BLK,11.7686
ALM,BLN,236.089
ALM,BME,106.617
ALM,BNN,102.243
ALM,BPK,215.291
ALM,CAB,135.424
ALM,CAY,204.676
ALM,CCA,242.856
ALM,CCB,229.48
ALM,CCN,117.721
ALM,CDZ,22.2267
ALM,CHC,53.312
ALM,CHI,292.617
ALM,CHL,149.802
ALM,CHM,8.04924
ALM,CHN,317.382
ALM,CHP,104.756
ALM,CHT,82.435
ALM,CHY,31.4426
ALM,CKL,317.062
ALM,CKM,244.92
ALM,CLB,223.064
ALM,CLK,32.2322
ALM,CML,388.803
ALM,CMT,335.12
ALM,CNB,243.457
ALM,CNC,224.672
ALM,CNJ,226.798
ALM,CNK,224.007
ALM,CNS,229.745
ALM,CNZ,95.4283
ALM,COB,340.525
ALM,CPH,249.669
ALM,CPN,351.945
ALM,CRC,144.879
ALM,CRN,118.259
ALM,CRO,183.911
ALM,CRZ,84.3339
ALM,CTN,256.387
ALM,CZP,202.655
ALM,DBC,346.9
ALM,DBN,168.709
ALM,DCB,192.721
ALM,DPL,189.652
ALM,DZB,134.495
ALM,DZC,244.579
ALM,DZK,192.432
ALM,DZL,372.844
ALM,EDZ,194.304
ALM,EKB,369.14
ALM,ENC,77.8994
ALM,FLD,163.631
ALM,FLS,121.652
ALM,HBM,240.716
ALM,HCH,160.972
ALM,HIG,326.631
ALM,HLK,319.492
ALM,HLL,237.019
ALM,HLM,79.7605
ALM,HLT,250.494
ALM,HNT,237.981
ALM,HNY,288.991
ALM,HRZ,49.6763
ALM,HTZ,314.98
ALM,HUA,110.67
ALM,ICC,251.738
ALM,ICP,152.34
ALM,IKL,302.847
ALM,ITB,227.58
ALM,ITN,184.817
ALM,ITS,135.674
ALM,IXK,160.559
ALM,IXL,112.236
ALM,IXT,164.013
ALM,IXZ,170.327
ALM,JAI,267.82
ALM,JLN,302.581
ALM,JMB,75.5701
ALM,JNT,276.418
ALM,JOY,137.92
ALM,JUL,95.2954
ALM,KAB,252.853
ALM,KCB,284.175
ALM,KIN,193.969
ALM,KND,177.491
ALM,KPH,111.087
ALM,KUC,235.973
ALM,KYL,198.486
ALM,LAB,243.983
ALM,LAC,219.683
ALM,LAG,68.4549
ALM,LAM,98.0636
ALM,LBT,206.921
ALM,LGP,121.969
ALM,LOL,253.12
ALM,LPM,431.609
ALM,MAR,214.701
ALM,MCA,28.0952
ALM,MCG,257.723
ALM,MCW,143.927
ALM,MLC,260.84
ALM,MLP,53.4902
ALM,MLS,250.334
ALM,MNG,235.395
ALM,MPL,287.562
ALM,MPN,306.282
ALM,MQL,188.433
ALM,MRF,292.31
ALM,MRL,186.914
ALM,MTL,113.37
ALM,MTR,98.312
ALM,MXC,294.524
ALM,NAR,97.7606
ALM,NAY,107.106
ALM,NCC,243.075
ALM,NCT,21.4033
ALM,NKM,89.6309
ALM,NMP,199.035
ALM,NPT,331.348
ALM,NTN,192.406
ALM,OAG,30.476
ALM,OXK,292.132
ALM,OXL,236.576
ALM,OXP,45.3902
ALM,PAB,198.531
ALM,PAL,268.741
ALM,PAT,181.937
ALM,PBT,112.439
ALM,PBX,109.866
ALM,PCL,97.3453
ALM,PCR,55.7167
ALM,PIX,206.23
ALM,PJR,135.022
ALM,PLC,390.885
ALM,PLM,32.595
ALM,PMA,226.926
ALM,PMC,248.052
ALM,PMT,220.495
ALM,PNG,204.841
ALM,POL,142.908
ALM,PRU,117.459
ALM,PSD,194.391
ALM,PUS,211.462
ALM,PVR,206.189
ALM,QRG,305.824
ALM,RAM,348.573
ALM,RAZ,34.6197
ALM,RBC,43.5583
ALM,REJ,137.567
ALM,RFM,238.711
ALM,RNC,229.124
ALM,RSB,117.992
ALM,SAY,246.128
ALM,SBL,170.979
ALM,SBO,49.7249
ALM,SBP,236.807
ALM,SBR,308.942
ALM,SCN,321.089
ALM,SCU,159.548
ALM,SDB,257.965
ALM,SDC,153.841
ALM,SDM,319.486
ALM,SEP,287.572
ALM,SIS,252.316
ALM,SLM,45.0615
ALM,SNT,253.949
ALM,SPD,255.706
ALM,SRB,258.035
ALM,SRC,129.491
ALM,SRX,199.726
ALM,SUF,74.888
ALM,TAM,185.45
ALM,TBI,257.571
ALM,TCH,338.136
ALM,TCK,203.136
ALM,TIK,85.1131
ALM,TLA,320.38
ALM,TNA,291.806
ALM,TNH,135.722
ALM,TPN,119.909
ALM,TPX,102.851
ALM,TRC,75.297
ALM,TRS,205.431
ALM,TRT,311.66
ALM,TUN,310.22
ALM,TZC,251.995
ALM,TZM,223.524
ALM,TZN,189.611
ALM,UAX,65.316
ALM,UAY,330.067
ALM,UCN,129.907
ALM,UKM,281.822
ALM,UOL,88.6604
ALM,UXB,199.453
ALM,UXL,46.921
ALM,UXM,266.201
ALM,UYM,284.58
ALM,XBU,286.262
ALM,XCA,232.884
ALM,XCK,245.918
ALM,XCL,248.143
ALM,XCR,255.18
ALM,XCS,292.631
ALM,XKB,249.511
ALM,XKM,212.518
ALM,XLM,248.962
ALM,XNC,258.392
ALM,XNH,191.135
ALM,XTB,222.808
ALM,XTL,199.671
ALM,XUL,56.7695
ALM,XUN,107.436
ALM,XUP,261.967
ALM,YAX,193.656
ALM,YKL,245.429
ALM,YLT,126.02
ALM,YOK,240.956
ALM,YTM,314.38
ALM,YUL,310.524
ALM,YXH,101.65
ALM,YXL,239.33
ALM,YXM,251.995
ALM,YXP,309.705
ALM,ZAP,106.941
ALM,ZPT,110.826
ALM,ZTZ,85.9764
ALR,ALS,207.648
ALR,ALV,359.404
ALR,AMC,253.635
ALR,AML,196.836
ALR,ANL,179.134
ALR,ARP,193.201
ALR,ATE,115.48
ALR,BCN,67.5958
ALR,BJC,87.0112
ALR,BKP,86.7046
ALR,BLK,29.9931
ALR,BLN,244.189
ALR,BME,89.5294
ALR,BNN,88.8978
ALR,BPK,231.039
ALR,CAB,123.613
ALR,CAY,223.855
ALR,CCA,264.847
ALR,CCB,242.942
ALR,CCN,104.237
ALR,CDZ,42.7156
ALR,CHC,61.8556
ALR,CHI,302.217
ALR,CHL,148.433
ALR,CHM,20.5231
ALR,CHN,315.839
ALR,CHP,90.4759
ALR,CHT,92.5537
ALR,CHY,54.218
ALR,CKL,332.485
ALR,CKM,249.616
ALR,CLB,237.086
ALR,CLK,56.855
ALR,CML,413.631
ALR,CMT,352.484
ALR,CNB,246.903
ALR,CNC,226.571
ALR,CNJ,231.391
ALR,CNK,246.194
ALR,CNS,244.931
ALR,CNZ,84.4828
ALR,COB,331.964
ALR,CPH,260.489
ALR,CPN,344.388
ALR,CRC,133.721
ALR,CRN,138.899
ALR,CRO,195.471
ALR,CRZ,83.3071
ALR,CTN,267.138
ALR,CZP,220.613
ALR,DBC,353.662
ALR,DBN,174.971
ALR,DCB,208.968
ALR,DPL,196.757
ALR,DZB,121.752
ALR,DZC,253.278
ALR,DZK,204.733
ALR,DZL,374.954
ALR,EDZ,209.52
ALR,EKB,363.854
ALR,ENC,77.0095
ALR,FLD,182.654
ALR,FLS,126.698
ALR,HBM,253.822
ALR,HCH,171.705
ALR,HIG,315.585
ALR,HLK,317.688
ALR,HLL,247.549
ALR,HLM,69.2448
ALR,HLT,261.317
ALR,HNT,245.218
ALR,HNY,291.663
ALR,HRZ,36.2938
ALR,HTZ,322.612
ALR,HUA,119.666
ALR,ICC,262.235
ALR,ICP,133.958
ALR,IKL,303.121
ALR,ITB,236.412
ALR,ITN,194.958
ALR,ITS,144.963
ALR,IXK,155.007
ALR,IXL,113.077
ALR,IXT,158.118
ALR,IXZ,165.691
ALR,JAI,282.706
ALR,JLN,325.361
ALR,JMB,76.9795
ALR,JNT,301.113
ALR,JOY,154.904
ALR,JUL,108
ALR,KAB,260.567
ALR,KCB,283.311
ALR,KIN,209.755
ALR,KND,157.069
ALR,KPH,86.724
ALR,KUC,242.852
ALR,KYL,212.534
ALR,LAB,251.074
ALR,LAC,235.473
ALR,LAG,76.0472
ALR,LAM,73.0773
ALR,LBT,195.288
ALR,LGP,133.485
ALR,LOL,258.97
ALR,LPM,454.581
ALR,MAR,233.851
ALR,MCA,45.8353
ALR,MCG,264.13
ALR,MCW,131.593
ALR,MLC,268.635
ALR,MLP,28.4901
ALR,MLS,257.099
ALR,MNG,250.031
ALR,MPL,288.123
ALR,MPN,311.858
ALR,MQL,189.389
ALR,MRF,315.622
ALR,MRL,210.796
ALR,MTL,119.663
ALR,MTR,108.141
ALR,MXC,304.837
ALR,NAR,87.9319
ALR,NAY,102.891
